delta,light_intensity,grey_out
14,0.069081810,0
14,0.072535900,1
14,0.076162700,0
14,0.079970830,0
14,0.083969370,1
14,0.088167830,0
14,0.092576220,0
14,0.097205030,0
14,0.102065300,0
14,0.107168500,0
14,0.112527000,0
14,0.118153300,0
14,0.124061000,0
14,0.130264000,0
14,0.136777200,0
14,0.143616100,0
14,0.150796800,0
14,0.158336700,0
14,0.166253500,0
14,0.174566200,0
14,0.183294500,0
14,0.192459200,0
14,0.202082100,0
14,0.212186200,0
14,0.222795500,0
14,0.233935300,0
14,0.245632100,0
14,0.257913600,0
14,0.270809300,0
14,0.284349800,0
14,0.298567200,0
14,0.313495600,1
14,0.329170300,0
14,0.345628900,1
14,0.362910300,0
14,0.381055800,0
14,0.400108500,1
14,0.420114000,0
14,0.441119600,0
14,0.463175600,0
14,0.486334400,0
14,0.510651100,0
14,0.536183600,0
14,0.562992800,0
14,0.591142400,0
14,0.620699500,0
14,0.651734400,0
14,0.684321100,96
14,0.718537200,142
14,0.754464000,176
14,0.792187200,199
14,0.831796500,222
14,0.873386300,242
14,0.917055500,247
14,0.962908300,231
14,1.011054000,209
14,1.061606000,181
14,1.114687000,159
14,1.170421000,119
14,1.228942000,40
14,1.290389000,0
14,1.354908000,0
14,1.422654000,0
14,1.493786000,1
14,1.568476000,0
14,1.646899000,1
14,1.729244000,0
14,1.815706000,0
14,1.906492000,1
14,2.001816000,0
14,2.101907000,0
14,2.207002000,0
14,2.317352000,0
14,2.433219000,0
14,2.554880000,0
14,2.682624000,0
14,2.816755000,0
14,2.957593000,0
14,3.105473000,0
14,3.260746000,0
14,3.423783000,0
14,3.594972000,0
14,3.774721000,0
14,3.963457000,0
14,4.161629000,0
14,4.369710000,0
14,4.588196000,0
14,4.817605000,0
14,5.058486000,0
14,5.311409000,0
14,5.576980000,0
14,5.855828000,0
14,6.148620000,0
14,6.456050000,0
14,6.778852000,0
14,7.117795000,1
14,7.473684000,0
14,7.847368000,1
14,8.239737000,0
14,8.651723000,0
14,9.084309000,1
14,9.538524000,0
14,10.015450000,0
14,10.516220000,0
14,11.042030000,0
14,11.594130000,0
14,12.173840000,0
14,12.782530000,0
14,13.421660000,0
14,14.092740000,0
14,14.797370000,0
14,15.537240000,0
14,16.314100000,0
14,17.129810000,0
14,17.986300000,0
14,18.885610000,0
14,19.829890000,0
14,20.821390000,0
14,21.862460000,0
14,22.955580000,0
14,24.103360000,0
14,25.308520000,0
14,26.573950000,0
14,27.902640000,0
14,29.297770000,0
14,30.762660000,0
14,32.300790000,0
14,33.915820000,1
14,35.611610000,0
14,37.392190000,1
14,39.261800000,0
14,41.224890000,0
14,43.286130000,1
14,45.450430000,0
14,47.722950000,0
14,50.109100000,0
14,52.614550000,0
14,55.245270000,0
14,58.007530000,0
14,60.907910000,0
14,63.953300000,0
14,67.150960000,0
14,70.508510000,0
14,74.033930000,0
14,77.735620000,0
14,81.622400000,0
14,85.703510000,0
14,89.988690000,0
14,94.488110000,0
14,99.212520000,0
14,104.173100000,0
14,109.381800000,0
14,114.850900000,0
14,120.593400000,0
14,126.623100000,0
14,132.954200000,0
14,139.601900000,0
14,146.582000000,0
14,153.911100000,0
14,161.606600000,1
14,169.687000000,0
14,178.171300000,1
14,187.079900000,0
14,196.433900000,0
14,206.255500000,1
14,216.568300000,0
14,227.396700000,0
14,238.766500000,0
14,250.704800000,0
14,263.240100000,0
14,276.402100000,0
14,290.222200000,0
14,304.733300000,0
14,319.969900000,0
14,335.968400000,0
14,352.766800000,0
14,370.405200000,0
14,388.925400000,0
15,0.000100000,0
15,0.000105000,0
15,0.000110250,0
15,0.000115763,0
15,0.000121551,0
15,0.000127628,0
15,0.000134010,0
15,0.000140710,0
15,0.000147746,0
15,0.000155133,0
15,0.000162889,0
15,0.000171034,0
15,0.000179586,0
15,0.000188565,1
15,0.000197993,0
15,0.000207893,1
15,0.000218287,0
15,0.000229202,0
15,0.000240662,1
15,0.000252695,0
15,0.000265330,0
15,0.000278596,0
15,0.000292526,0
15,0.000307152,0
15,0.000322510,0
15,0.000338635,0
15,0.000355567,0
15,0.000373345,0
15,0.000392012,0
15,0.000411613,0
15,0.000432194,0
15,0.000453803,0
15,0.000476494,0
15,0.000500318,0
15,0.000525334,0
15,0.000551601,0
15,0.000579181,0
15,0.000608140,0
15,0.000638547,0
15,0.000670474,0
15,0.000703998,0
15,0.000739198,0
15,0.000776157,0
15,0.000814965,0
15,0.000855713,0
15,0.000898499,1
15,0.000943424,0
15,0.000990595,1
15,0.001040125,0
15,0.001092131,0
15,0.001146737,1
15,0.001204074,0
15,0.001264278,0
15,0.001327492,0
15,0.001393866,0
15,0.001463560,0
15,0.001536738,0
15,0.001613575,0
15,0.001694253,0
15,0.001778966,0
15,0.001867914,0
15,0.001961310,0
15,0.002059375,0
15,0.002162344,0
15,0.002270461,0
15,0.002383984,0
15,0.002503183,0
15,0.002628342,0
15,0.002759759,0
15,0.002897747,0
15,0.003042634,0
15,0.003194765,0
15,0.003354504,0
15,0.003522228,0
15,0.003698340,0
15,0.003883257,0
15,0.004077419,0
15,0.004281290,1
15,0.004495354,0
15,0.004720122,1
15,0.004956128,0
15,0.005203934,0
15,0.005464131,1
15,0.005737337,0
15,0.006024204,0
15,0.006325413,0
15,0.006641684,0
15,0.006973768,0
15,0.007322456,0
15,0.007688578,0
15,0.008073007,0
15,0.008476657,0
15,0.008900490,0
15,0.009345514,0
15,0.009812789,0
15,0.010303430,0
15,0.010818600,0
15,0.011359530,0
15,0.011927510,0
15,0.012523880,0
15,0.013150070,0
15,0.013807580,0
15,0.014497960,0
15,0.015222850,0
15,0.015983990,0
15,0.016783190,0
15,0.017622350,0
15,0.018503470,0
15,0.019428640,0
15,0.020400070,1
15,0.021420070,0
15,0.022491080,1
15,0.023615630,0
15,0.024796410,0
15,0.026036230,1
15,0.027338040,0
15,0.028704940,0
15,0.030140190,0
15,0.031647190,0
15,0.033229550,0
15,0.034891030,0
15,0.036635580,0
15,0.038467360,0
15,0.040390720,0
15,0.042410260,0
15,0.044530770,0
15,0.046757300,0
15,0.049095160,0
15,0.051549920,0
15,0.054127420,0
15,0.056833790,0
15,0.059675470,0
15,0.062659240,0
15,0.065792200,0
15,0.069081810,0
15,0.072535900,0
15,0.076162700,0
15,0.079970830,0
15,0.083969370,0
15,0.088167830,0
15,0.092576220,0
15,0.097205030,1
15,0.102065300,0
15,0.107168500,1
15,0.112527000,0
15,0.118153300,0
15,0.124061000,1
15,0.130264000,0
15,0.136777200,0
15,0.143616100,0
15,0.150796800,0
15,0.158336700,0
15,0.166253500,0
15,0.174566200,0
15,0.183294500,0
15,0.192459200,0
15,0.202082100,0
15,0.212186200,0
15,0.222795500,0
15,0.233935300,0
15,0.245632100,0
15,0.257913600,0
15,0.270809300,0
15,0.284349800,0
15,0.298567200,0
15,0.313495600,0
15,0.329170300,0
15,0.345628900,0
15,0.362910300,0
15,0.381055800,0
15,0.400108500,0
15,0.420114000,0
15,0.441119600,0
15,0.463175600,1
15,0.486334400,0
15,0.510651100,1
15,0.536183600,0
15,0.562992800,0
15,0.591142400,1
15,0.620699500,0
15,0.651734400,0
15,0.684321100,0
15,0.718537200,0
15,0.754464000,0
15,0.792187200,0
15,0.831796500,0
15,0.873386300,0
15,0.917055500,68
15,0.962908300,120
15,1.011054000,159
15,1.061606000,193
15,1.114687000,209
15,1.170421000,231
15,1.228942000,251
15,1.290389000,239
15,1.354908000,221
15,1.422654000,194
15,1.493786000,167
15,1.568476000,131
15,1.646899000,82
15,1.729244000,0
15,1.815706000,0
15,1.906492000,0
15,2.001816000,0
15,2.101907000,0
15,2.207002000,1
15,2.317352000,0
15,2.433219000,1
15,2.554880000,0
15,2.682624000,0
15,2.816755000,1
15,2.957593000,0
15,3.105473000,0
15,3.260746000,0
15,3.423783000,0
15,3.594972000,0
15,3.774721000,0
15,3.963457000,0
15,4.161629000,0
15,4.369710000,0
15,4.588196000,0
15,4.817605000,0
15,5.058486000,0
15,5.311409000,0
15,5.576980000,0
15,5.855828000,0
15,6.148620000,0
15,6.456050000,0
15,6.778852000,0
15,7.117795000,0
15,7.473684000,0
15,7.847368000,0
15,8.239737000,0
15,8.651723000,0
15,9.084309000,0
15,9.538524000,0
15,10.015450000,0
15,10.516220000,1
15,11.042030000,0
15,11.594130000,1
15,12.173840000,0
15,12.782530000,0
15,13.421660000,1
15,14.092740000,0
15,14.797370000,0
15,15.537240000,0
15,16.314100000,0
15,17.129810000,0
15,17.986300000,0
15,18.885610000,0
15,19.829890000,0
15,20.821390000,0
15,21.862460000,0
15,22.955580000,0
15,24.103360000,0
15,25.308520000,0
15,26.573950000,0
15,27.902640000,0
15,29.297770000,0
15,30.762660000,0
15,32.300790000,0
15,33.915820000,0
15,35.611610000,0
15,37.392190000,0
15,39.261800000,0
15,41.224890000,0
15,43.286130000,0
15,45.450430000,0
15,47.722950000,0
15,50.109100000,1
15,52.614550000,0
15,55.245270000,1
15,58.007530000,0
15,60.907910000,0
15,63.953300000,1
15,67.150960000,0
15,70.508510000,0
15,74.033930000,0
15,77.735620000,0
15,81.622400000,0
15,85.703510000,0
15,89.988690000,0
15,94.488110000,0
15,99.212520000,0
15,104.173100000,0
15,109.381800000,0
15,114.850900000,0
15,120.593400000,0
15,126.623100000,0
15,132.954200000,0
15,139.601900000,0
15,146.582000000,0
15,153.911100000,0
15,161.606600000,0
15,169.687000000,0
15,178.171300000,0
15,187.079900000,0
15,196.433900000,0
15,206.255500000,0
15,216.568300000,0
15,227.396700000,0
15,238.766500000,1
15,250.704800000,0
15,263.240100000,1
15,276.402100000,0
15,290.222200000,0
15,304.733300000,1
15,319.969900000,0
15,335.968400000,0
15,352.766800000,0
15,370.405200000,0
15,388.925400000,0
16,0.000100000,0
16,0.000105000,0
16,0.000110250,0
16,0.000115763,0
16,0.000121551,0
16,0.000127628,0
16,0.000134010,0
16,0.000140710,0
16,0.000147746,0
16,0.000155133,0
16,0.000162889,0
16,0.000171034,0
16,0.000179586,0
16,0.000188565,0
16,0.000197993,0
16,0.000207893,0
16,0.000218287,0
16,0.000229202,0
16,0.000240662,0
16,0.000252695,0
16,0.000265330,0
16,0.000278596,1
16,0.000292526,0
16,0.000307152,1
16,0.000322510,0
16,0.000338635,0
16,0.000355567,1
16,0.000373345,0
16,0.000392012,0
16,0.000411613,0
16,0.000432194,0
16,0.000453803,0
16,0.000476494,0
16,0.000500318,0
16,0.000525334,0
16,0.000551601,0
16,0.000579181,0
16,0.000608140,0
16,0.000638547,0
16,0.000670474,0
16,0.000703998,0
16,0.000739198,0
16,0.000776157,0
16,0.000814965,0
16,0.000855713,0
16,0.000898499,0
16,0.000943424,0
16,0.000990595,0
16,0.001040125,0
16,0.001092131,0
16,0.001146737,0
16,0.001204074,0
16,0.001264278,0
16,0.001327492,1
16,0.001393866,0
16,0.001463560,1
16,0.001536738,0
16,0.001613575,0
16,0.001694253,1
16,0.001778966,0
16,0.001867914,0
16,0.001961310,0
16,0.002059375,0
16,0.002162344,0
16,0.002270461,0
16,0.002383984,0
16,0.002503183,0
16,0.002628342,0
16,0.002759759,0
16,0.002897747,0
16,0.003042634,0
16,0.003194765,0
16,0.003354504,0
16,0.003522228,0
16,0.003698340,0
16,0.003883257,0
16,0.004077419,0
16,0.004281290,0
16,0.004495354,0
16,0.004720122,0
16,0.004956128,0
16,0.005203934,0
16,0.005464131,0
16,0.005737337,0
16,0.006024204,0
16,0.006325413,1
16,0.006641684,0
16,0.006973768,1
16,0.007322456,0
16,0.007688578,0
16,0.008073007,1
16,0.008476657,0
16,0.008900490,0
16,0.009345514,0
16,0.009812789,0
16,0.010303430,0
16,0.010818600,0
16,0.011359530,0
16,0.011927510,0
16,0.012523880,0
16,0.013150070,0
16,0.013807580,0
16,0.014497960,0
16,0.015222850,0
16,0.015983990,0
16,0.016783190,0
16,0.017622350,0
16,0.018503470,0
16,0.019428640,0
16,0.020400070,0
16,0.021420070,0
16,0.022491080,0
16,0.023615630,0
16,0.024796410,0
16,0.026036230,0
16,0.027338040,0
16,0.028704940,0
16,0.030140190,1
16,0.031647190,0
16,0.033229550,1
16,0.034891030,0
16,0.036635580,0
16,0.038467360,1
16,0.040390720,0
16,0.042410260,0
16,0.044530770,0
16,0.046757300,0
16,0.049095160,0
16,0.051549920,0
16,0.054127420,0
16,0.056833790,0
16,0.059675470,0
16,0.062659240,0
16,0.065792200,0
16,0.069081810,0
16,0.072535900,0
16,0.076162700,0
16,0.079970830,0
16,0.083969370,0
16,0.088167830,0
16,0.092576220,0
16,0.097205030,0
16,0.102065300,0
16,0.107168500,0
16,0.112527000,0
16,0.118153300,0
16,0.124061000,0
16,0.130264000,0
16,0.136777200,0
16,0.143616100,1
16,0.150796800,0
16,0.158336700,1
16,0.166253500,0
16,0.174566200,0
16,0.183294500,1
16,0.192459200,0
16,0.202082100,0
16,0.212186200,0
16,0.222795500,0
16,0.233935300,0
16,0.245632100,0
16,0.257913600,0
16,0.270809300,0
16,0.284349800,0
16,0.298567200,0
16,0.313495600,0
16,0.329170300,0
16,0.345628900,0
16,0.362910300,0
16,0.381055800,0
16,0.400108500,0
16,0.420114000,0
16,0.441119600,0
16,0.463175600,0
16,0.486334400,0
16,0.510651100,0
16,0.536183600,0
16,0.562992800,0
16,0.591142400,0
16,0.620699500,0
16,0.651734400,0
16,0.684321100,1
16,0.718537200,0
16,0.754464000,1
16,0.792187200,0
16,0.831796500,0
16,0.873386300,1
16,0.917055500,0
16,0.962908300,0
16,1.011054000,0
16,1.061606000,0
16,1.114687000,1
16,1.170421000,2
16,1.228942000,4
16,1.290389000,100
16,1.354908000,141
16,1.422654000,179
16,1.493786000,203
16,1.568476000,227
16,1.646899000,244
16,1.729244000,245
16,1.815706000,224
16,1.906492000,205
16,2.001816000,184
16,2.101907000,148
16,2.207002000,106
16,2.317352000,0
16,2.433219000,0
16,2.554880000,0
16,2.682624000,0
16,2.816755000,0
16,2.957593000,0
16,3.105473000,0
16,3.260746000,1
16,3.423783000,0
16,3.594972000,1
16,3.774721000,0
16,3.963457000,0
16,4.161629000,1
16,4.369710000,0
16,4.588196000,0
16,4.817605000,0
16,5.058486000,0
16,5.311409000,0
16,5.576980000,0
16,5.855828000,0
16,6.148620000,0
16,6.456050000,0
16,6.778852000,0
16,7.117795000,0
16,7.473684000,0
16,7.847368000,0
16,8.239737000,0
16,8.651723000,0
16,9.084309000,0
16,9.538524000,0
16,10.015450000,0
16,10.516220000,0
16,11.042030000,0
16,11.594130000,0
16,12.173840000,0
16,12.782530000,0
16,13.421660000,0
16,14.092740000,0
16,14.797370000,0
16,15.537240000,1
16,16.314100000,0
16,17.129810000,1
16,17.986300000,0
16,18.885610000,0
16,19.829890000,1
16,20.821390000,0
16,21.862460000,0
16,22.955580000,0
16,24.103360000,0
16,25.308520000,0
16,26.573950000,0
16,27.902640000,0
16,29.297770000,0
16,30.762660000,0
16,32.300790000,0
16,33.915820000,0
16,35.611610000,0
16,37.392190000,0
16,39.261800000,0
16,41.224890000,0
16,43.286130000,0
16,45.450430000,0
16,47.722950000,0
16,50.109100000,0
16,52.614550000,0
16,55.245270000,0
16,58.007530000,0
16,60.907910000,0
16,63.953300000,0
16,67.150960000,0
16,70.508510000,0
16,74.033930000,1
16,77.735620000,0
16,81.622400000,1
16,85.703510000,0
16,89.988690000,0
16,94.488110000,1
16,99.212520000,0
16,104.173100000,0
16,109.381800000,0
16,114.850900000,0
16,120.593400000,0
16,126.623100000,0
16,132.954200000,0
16,139.601900000,0
16,146.582000000,0
16,153.911100000,0
16,161.606600000,0
16,169.687000000,0
16,178.171300000,0
16,187.079900000,0
16,196.433900000,0
16,206.255500000,0
16,216.568300000,0
16,227.396700000,0
16,238.766500000,0
16,250.704800000,0
16,263.240100000,0
16,276.402100000,0
16,290.222200000,0
16,304.733300000,0
16,319.969900000,0
16,335.968400000,0
16,352.766800000,1
16,370.405200000,0
16,388.925400000,1
17,0.000100000,0
17,0.000105000,0
17,0.000110250,1
17,0.000115763,0
17,0.000121551,0
17,0.000127628,0
17,0.000134010,0
17,0.000140710,0
17,0.000147746,0
17,0.000155133,0
17,0.000162889,0
17,0.000171034,0
17,0.000179586,0
17,0.000188565,0
17,0.000197993,0
17,0.000207893,0
17,0.000218287,0
17,0.000229202,0
17,0.000240662,0
17,0.000252695,0
17,0.000265330,0
17,0.000278596,0
17,0.000292526,0
17,0.000307152,0
17,0.000322510,0
17,0.000338635,0
17,0.000355567,0
17,0.000373345,0
17,0.000392012,0
17,0.000411613,1
17,0.000432194,0
17,0.000453803,1
17,0.000476494,0
17,0.000500318,0
17,0.000525334,1
17,0.000551601,0
17,0.000579181,0
17,0.000608140,0
17,0.000638547,0
17,0.000670474,0
17,0.000703998,0
17,0.000739198,0
17,0.000776157,0
17,0.000814965,0
17,0.000855713,0
17,0.000898499,0
17,0.000943424,0
17,0.000990595,0
17,0.001040125,0
17,0.001092131,0
17,0.001146737,0
17,0.001204074,0
17,0.001264278,0
17,0.001327492,0
17,0.001393866,0
17,0.001463560,0
17,0.001536738,0
17,0.001613575,0
17,0.001694253,0
17,0.001778966,0
17,0.001867914,0
17,0.001961310,1
17,0.002059375,0
17,0.002162344,1
17,0.002270461,0
17,0.002383984,0
17,0.002503183,1
17,0.002628342,0
17,0.002759759,0
17,0.002897747,0
17,0.003042634,0
17,0.003194765,0
17,0.003354504,0
17,0.003522228,0
17,0.003698340,0
17,0.003883257,0
17,0.004077419,0
17,0.004281290,0
17,0.004495354,0
17,0.004720122,0
17,0.004956128,0
17,0.005203934,0
17,0.005464131,0
17,0.005737337,0
17,0.006024204,0
17,0.006325413,0
17,0.006641684,0
17,0.006973768,0
17,0.007322456,0
17,0.007688578,0
17,0.008073007,0
17,0.008476657,0
17,0.008900490,0
17,0.009345514,1
17,0.009812789,0
17,0.010303430,1
17,0.010818600,0
17,0.011359530,0
17,0.011927510,1
17,0.012523880,0
17,0.013150070,0
17,0.013807580,0
17,0.014497960,0
17,0.015222850,0
17,0.015983990,0
17,0.016783190,0
17,0.017622350,0
17,0.018503470,0
17,0.019428640,0
17,0.020400070,0
17,0.021420070,0
17,0.022491080,0
17,0.023615630,0
17,0.024796410,0
17,0.026036230,0
17,0.027338040,0
17,0.028704940,0
17,0.030140190,0
17,0.031647190,0
17,0.033229550,0
17,0.034891030,0
17,0.036635580,0
17,0.038467360,0
17,0.040390720,0
17,0.042410260,0
17,0.044530770,1
17,0.046757300,0
17,0.049095160,1
17,0.051549920,0
17,0.054127420,0
17,0.056833790,1
17,0.059675470,0
17,0.062659240,0
17,0.065792200,0
17,0.069081810,0
17,0.072535900,0
17,0.076162700,0
17,0.079970830,0
17,0.083969370,0
17,0.088167830,0
17,0.092576220,0
17,0.097205030,0
17,0.102065300,0
17,0.107168500,0
17,0.112527000,0
17,0.118153300,0
17,0.124061000,0
17,0.130264000,0
17,0.136777200,0
17,0.143616100,0
17,0.150796800,0
17,0.158336700,0
17,0.166253500,0
17,0.174566200,0
17,0.183294500,0
17,0.192459200,0
17,0.202082100,0
17,0.212186200,1
17,0.222795500,0
17,0.233935300,1
17,0.245632100,0
17,0.257913600,0
17,0.270809300,1
17,0.284349800,0
17,0.298567200,0
17,0.313495600,0
17,0.329170300,0
17,0.345628900,0
17,0.362910300,0
17,0.381055800,0
17,0.400108500,0
17,0.420114000,0
17,0.441119600,0
17,0.463175600,0
17,0.486334400,0
17,0.510651100,0
17,0.536183600,0
17,0.562992800,0
17,0.591142400,0
17,0.620699500,0
17,0.651734400,0
17,0.684321100,0
17,0.718537200,0
17,0.754464000,0
17,0.792187200,0
17,0.831796500,0
17,0.873386300,0
17,0.917055500,0
17,0.962908300,0
17,1.011054000,1
17,1.061606000,0
17,1.114687000,1
17,1.170421000,0
17,1.228942000,0
17,1.290389000,1
17,1.354908000,0
17,1.422654000,0
17,1.493786000,0
17,1.568476000,0
17,1.646899000,0
17,1.729244000,79
17,1.815706000,135
17,1.906492000,166
17,2.001816000,189
17,2.101907000,217
17,2.207002000,236
17,2.317352000,252
17,2.433219000,232
17,2.554880000,211
17,2.682624000,184
17,2.816755000,159
17,2.957593000,114
17,3.105473000,38
17,3.260746000,0
17,3.423783000,0
17,3.594972000,0
17,3.774721000,0
17,3.963457000,0
17,4.161629000,0
17,4.369710000,0
17,4.588196000,0
17,4.817605000,1
17,5.058486000,0
17,5.311409000,1
17,5.576980000,0
17,5.855828000,0
17,6.148620000,1
17,6.456050000,0
17,6.778852000,0
17,7.117795000,0
17,7.473684000,0
17,7.847368000,0
17,8.239737000,0
17,8.651723000,0
17,9.084309000,0
17,9.538524000,0
17,10.015450000,0
17,10.516220000,0
17,11.042030000,0
17,11.594130000,0
17,12.173840000,0
17,12.782530000,0
17,13.421660000,0
17,14.092740000,0
17,14.797370000,0
17,15.537240000,0
17,16.314100000,0
17,17.129810000,0
17,17.986300000,0
17,18.885610000,0
17,19.829890000,0
17,20.821390000,0
17,21.862460000,0
17,22.955580000,1
17,24.103360000,0
17,25.308520000,1
17,26.573950000,0
17,27.902640000,0
17,29.297770000,1
17,30.762660000,0
17,32.300790000,0
17,33.915820000,0
17,35.611610000,0
17,37.392190000,0
17,39.261800000,0
17,41.224890000,0
17,43.286130000,0
17,45.450430000,0
17,47.722950000,0
17,50.109100000,0
17,52.614550000,0
17,55.245270000,0
17,58.007530000,0
17,60.907910000,0
17,63.953300000,0
17,67.150960000,0
17,70.508510000,0
17,74.033930000,0
17,77.735620000,0
17,81.622400000,0
17,85.703510000,0
17,89.988690000,0
17,94.488110000,0
17,99.212520000,0
17,104.173100000,0
17,109.381800000,1
17,114.850900000,0
17,120.593400000,1
17,126.623100000,0
17,132.954200000,0
17,139.601900000,1
17,146.582000000,0
17,153.911100000,0
17,161.606600000,0
17,169.687000000,0
17,178.171300000,0
17,187.079900000,0
17,196.433900000,0
17,206.255500000,0
17,216.568300000,0
17,227.396700000,0
17,238.766500000,0
17,250.704800000,0
17,263.240100000,0
17,276.402100000,0
17,290.222200000,0
17,304.733300000,0
17,319.969900000,0
17,335.968400000,0
17,352.766800000,0
17,370.405200000,0
17,388.925400000,0
18,0.000100000,0
18,0.000105000,0
18,0.000110250,0
18,0.000115763,0
18,0.000121551,0
18,0.000127628,1
18,0.000134010,0
18,0.000140710,1
18,0.000147746,0
18,0.000155133,0
18,0.000162889,1
18,0.000171034,0
18,0.000179586,0
18,0.000188565,0
18,0.000197993,0
18,0.000207893,0
18,0.000218287,0
18,0.000229202,0
18,0.000240662,0
18,0.000252695,0
18,0.000265330,0
18,0.000278596,0
18,0.000292526,0
18,0.000307152,0
18,0.000322510,0
18,0.000338635,0
18,0.000355567,0
18,0.000373345,0
18,0.000392012,0
18,0.000411613,0
18,0.000432194,0
18,0.000453803,0
18,0.000476494,0
18,0.000500318,0
18,0.000525334,0
18,0.000551601,0
18,0.000579181,0
18,0.000608140,1
18,0.000638547,0
18,0.000670474,1
18,0.000703998,0
18,0.000739198,0
18,0.000776157,1
18,0.000814965,0
18,0.000855713,0
18,0.000898499,0
18,0.000943424,0
18,0.000990595,0
18,0.001040125,0
18,0.001092131,0
18,0.001146737,0
18,0.001204074,0
18,0.001264278,0
18,0.001327492,0
18,0.001393866,0
18,0.001463560,0
18,0.001536738,0
18,0.001613575,0
18,0.001694253,0
18,0.001778966,0
18,0.001867914,0
18,0.001961310,0
18,0.002059375,0
18,0.002162344,0
18,0.002270461,0
18,0.002383984,0
18,0.002503183,0
18,0.002628342,0
18,0.002759759,0
18,0.002897747,1
18,0.003042634,0
18,0.003194765,1
18,0.003354504,0
18,0.003522228,0
18,0.003698340,1
18,0.003883257,0
18,0.004077419,0
18,0.004281290,0
18,0.004495354,0
18,0.004720122,0
18,0.004956128,0
18,0.005203934,0
18,0.005464131,0
18,0.005737337,0
18,0.006024204,0
18,0.006325413,0
18,0.006641684,0
18,0.006973768,0
18,0.007322456,0
18,0.007688578,0
18,0.008073007,0
18,0.008476657,0
18,0.008900490,0
18,0.009345514,0
18,0.009812789,0
18,0.010303430,0
18,0.010818600,0
18,0.011359530,0
18,0.011927510,0
18,0.012523880,0
18,0.013150070,0
18,0.013807580,1
18,0.014497960,0
18,0.015222850,1
18,0.015983990,0
18,0.016783190,0
18,0.017622350,1
18,0.018503470,0
18,0.019428640,0
18,0.020400070,0
18,0.021420070,0
18,0.022491080,0
18,0.023615630,0
18,0.024796410,0
18,0.026036230,0
18,0.027338040,0
18,0.028704940,0
18,0.030140190,0
18,0.031647190,0
18,0.033229550,0
18,0.034891030,0
18,0.036635580,0
18,0.038467360,0
18,0.040390720,0
18,0.042410260,0
18,0.044530770,0
18,0.046757300,0
18,0.049095160,0
18,0.051549920,0
18,0.054127420,0
18,0.056833790,0
18,0.059675470,0
18,0.062659240,0
18,0.065792200,1
18,0.069081810,0
18,0.072535900,1
18,0.076162700,0
18,0.079970830,0
18,0.083969370,1
18,0.088167830,0
18,0.092576220,0
18,0.097205030,0
18,0.102065300,0
18,0.107168500,0
18,0.112527000,0
18,0.118153300,0
18,0.124061000,0
18,0.130264000,0
18,0.136777200,0
18,0.143616100,0
18,0.150796800,0
18,0.158336700,0
18,0.166253500,0
18,0.174566200,0
18,0.183294500,0
18,0.192459200,0
18,0.202082100,0
18,0.212186200,0
18,0.222795500,0
18,0.233935300,0
18,0.245632100,0
18,0.257913600,0
18,0.270809300,0
18,0.284349800,0
18,0.298567200,0
18,0.313495600,1
18,0.329170300,0
18,0.345628900,1
18,0.362910300,0
18,0.381055800,0
18,0.400108500,1
18,0.420114000,0
18,0.441119600,0
18,0.463175600,0
18,0.486334400,0
18,0.510651100,0
18,0.536183600,0
18,0.562992800,0
18,0.591142400,0
18,0.620699500,0
18,0.651734400,0
18,0.684321100,0
18,0.718537200,0
18,0.754464000,0
18,0.792187200,0
18,0.831796500,0
18,0.873386300,0
18,0.917055500,0
18,0.962908300,0
18,1.011054000,0
18,1.061606000,0
18,1.114687000,0
18,1.170421000,0
18,1.228942000,0
18,1.290389000,0
18,1.354908000,0
18,1.422654000,0
18,1.493786000,1
18,1.568476000,0
18,1.646899000,1
18,1.729244000,0
18,1.815706000,0
18,1.906492000,1
18,2.001816000,0
18,2.101907000,1
18,2.207002000,2
18,2.317352000,43
18,2.433219000,119
18,2.554880000,157
18,2.682624000,189
18,2.816755000,210
18,2.957593000,234
18,3.105473000,251
18,3.260746000,238
18,3.423783000,216
18,3.594972000,194
18,3.774721000,163
18,3.963457000,132
18,4.161629000,77
18,4.369710000,0
18,4.588196000,0
18,4.817605000,0
18,5.058486000,0
18,5.311409000,0
18,5.576980000,0
18,5.855828000,0
18,6.148620000,0
18,6.456050000,0
18,6.778852000,0
18,7.117795000,1
18,7.473684000,0
18,7.847368000,1
18,8.239737000,0
18,8.651723000,0
18,9.084309000,1
18,9.538524000,0
18,10.015450000,0
18,10.516220000,0
18,11.042030000,0
18,11.594130000,0
18,12.173840000,0
18,12.782530000,0
18,13.421660000,0
18,14.092740000,0
18,14.797370000,0
18,15.537240000,0
18,16.314100000,0
18,17.129810000,0
18,17.986300000,0
18,18.885610000,0
18,19.829890000,0
18,20.821390000,0
18,21.862460000,0
18,22.955580000,0
18,24.103360000,0
18,25.308520000,0
18,26.573950000,0
18,27.902640000,0
18,29.297770000,0
18,30.762660000,0
18,32.300790000,0
18,33.915820000,1
18,35.611610000,0
18,37.392190000,1
18,39.261800000,0
18,41.224890000,0
18,43.286130000,1
18,45.450430000,0
18,47.722950000,0
18,50.109100000,0
18,52.614550000,0
18,55.245270000,0
18,58.007530000,0
18,60.907910000,0
18,63.953300000,0
18,67.150960000,0
18,70.508510000,0
18,74.033930000,0
18,77.735620000,0
18,81.622400000,0
18,85.703510000,0
18,89.988690000,0
18,94.488110000,0
18,99.212520000,0
