delta_m,i_d,v_r,v_g,v_b
4,0.025527170,0.384314,0.380392,0.380392
4,0.025782440,0.372549,0.368628,0.388235
4,0.026040270,0.321569,0.321569,0.341177
4,0.026300670,0.301961,0.301961,0.301961
4,0.026563680,0.266667,0.262745,0.294118
4,0.026829310,0.235294,0.235294,0.235294
4,0.027097610,0.203922,0.203922,0.235294
4,0.027368580,0.164706,0.164706,0.164706
4,0.027642270,0.000000,0.000000,0.000000
4,0.027918690,0.003922,0.003922,0.003922
4,0.028197880,0.003922,0.003922,0.003922
4,0.028479860,0.003922,0.003922,0.003922
4,0.028764650,0.000000,0.000000,0.000000
4,0.029052300,0.000000,0.000000,0.000000
4,0.029342820,0.003922,0.003922,0.003922
4,0.029636250,0.000000,0.000000,0.000000
4,0.029932610,0.000000,0.000000,0.000000
4,0.030231940,0.003922,0.003922,0.003922
4,0.030534260,0.000000,0.000000,0.000000
4,0.030839600,0.003922,0.003922,0.003922
4,0.031147990,0.000000,0.000000,0.000000
4,0.031459470,0.000000,0.000000,0.000000
4,0.031774070,0.000000,0.000000,0.000000
4,0.032091810,0.000000,0.000000,0.000000
4,0.032412730,0.000000,0.000000,0.000000
4,0.032736850,0.003922,0.003922,0.003922
4,0.033064220,0.003922,0.003922,0.003922
4,0.033394860,0.003922,0.003922,0.003922
4,0.033728810,0.000000,0.000000,0.000000
4,0.034066100,0.000000,0.000000,0.000000
4,0.034406760,0.003922,0.003922,0.003922
4,0.034750830,0.000000,0.000000,0.000000
4,0.035098330,0.000000,0.000000,0.000000
4,0.035449310,0.003922,0.003922,0.003922
4,0.035803810,0.000000,0.000000,0.000000
4,0.036161840,0.003922,0.003922,0.003922
4,0.036523460,0.000000,0.000000,0.000000
4,0.036888700,0.000000,0.000000,0.000000
4,0.037257580,0.000000,0.000000,0.000000
4,0.037630160,0.000000,0.000000,0.000000
4,0.038006460,0.000000,0.000000,0.000000
4,0.038386520,0.003922,0.003922,0.003922
4,0.038770390,0.003922,0.003922,0.003922
4,0.039158090,0.003922,0.003922,0.003922
4,0.039549670,0.000000,0.000000,0.000000
4,0.039945170,0.000000,0.000000,0.000000
4,0.040344620,0.003922,0.003922,0.003922
4,0.040748060,0.000000,0.000000,0.000000
4,0.041155540,0.000000,0.000000,0.000000
4,0.041567100,0.003922,0.003922,0.003922
4,0.041982770,0.000000,0.000000,0.000000
4,0.042402600,0.003922,0.003922,0.003922
4,0.042826630,0.000000,0.000000,0.000000
4,0.043254890,0.000000,0.000000,0.000000
4,0.043687440,0.000000,0.000000,0.000000
4,0.044124310,0.000000,0.000000,0.000000
4,0.044565550,0.000000,0.000000,0.000000
4,0.045011210,0.003922,0.003922,0.003922
4,0.045461320,0.003922,0.003922,0.003922
4,0.045915940,0.003922,0.003922,0.003922
4,0.046375100,0.000000,0.000000,0.000000
4,0.046838850,0.000000,0.000000,0.000000
4,0.047307230,0.003922,0.003922,0.003922
4,0.047780310,0.000000,0.000000,0.000000
4,0.048258110,0.000000,0.000000,0.000000
4,0.048740690,0.003922,0.003922,0.003922
4,0.049228090,0.000000,0.000000,0.000000
4,0.049720380,0.003922,0.003922,0.003922
4,0.050217580,0.000000,0.000000,0.000000
4,0.050719760,0.000000,0.000000,0.000000
4,0.051226950,0.000000,0.000000,0.000000
4,0.051739220,0.000000,0.000000,0.000000
4,0.052256610,0.000000,0.000000,0.000000
4,0.052779180,0.003922,0.003922,0.003922
4,0.053306970,0.003922,0.003922,0.003922
4,0.053840040,0.003922,0.003922,0.003922
4,0.054378440,0.000000,0.000000,0.000000
4,0.054922230,0.000000,0.000000,0.000000
4,0.055471450,0.003922,0.003922,0.003922
4,0.056026160,0.000000,0.000000,0.000000
4,0.056586430,0.000000,0.000000,0.000000
4,0.057152290,0.003922,0.003922,0.003922
4,0.057723810,0.000000,0.000000,0.000000
4,0.058301050,0.003922,0.003922,0.003922
4,0.058884060,0.000000,0.000000,0.000000
4,0.059472900,0.000000,0.000000,0.000000
4,0.060067630,0.000000,0.000000,0.000000
4,0.060668310,0.000000,0.000000,0.000000
4,0.061274990,0.000000,0.000000,0.000000
4,0.061887740,0.003922,0.003922,0.003922
4,0.062506620,0.003922,0.003922,0.003922
4,0.063131680,0.003922,0.003922,0.003922
4,0.063763000,0.000000,0.000000,0.000000
4,0.064400630,0.000000,0.000000,0.000000
4,0.065044630,0.003922,0.003922,0.003922
4,0.065695080,0.000000,0.000000,0.000000
4,0.066352020,0.000000,0.000000,0.000000
4,0.067015540,0.003922,0.003922,0.003922
4,0.067685700,0.000000,0.000000,0.000000
4,0.068362560,0.003922,0.003922,0.003922
4,0.069046180,0.000000,0.000000,0.000000
4,0.069736640,0.000000,0.000000,0.000000
4,0.070434010,0.000000,0.000000,0.000000
4,0.071138350,0.000000,0.000000,0.000000
4,0.071849730,0.000000,0.000000,0.000000
4,0.072568230,0.003922,0.003922,0.003922
4,0.073293910,0.003922,0.003922,0.003922
4,0.074026850,0.003922,0.003922,0.003922
4,0.074767110,0.000000,0.000000,0.000000
4,0.075514790,0.000000,0.000000,0.000000
4,0.076269930,0.003922,0.003922,0.003922
4,0.077032630,0.000000,0.000000,0.000000
4,0.077802960,0.000000,0.000000,0.000000
4,0.078580980,0.003922,0.003922,0.003922
4,0.079366800,0.000000,0.000000,0.000000
4,0.080160460,0.003922,0.003922,0.003922
4,0.080962060,0.000000,0.000000,0.000000
4,0.081771680,0.000000,0.000000,0.000000
4,0.082589400,0.000000,0.000000,0.000000
4,0.083415290,0.000000,0.000000,0.000000
4,0.084249440,0.000000,0.000000,0.000000
4,0.085091940,0.003922,0.003922,0.003922
4,0.085942860,0.003922,0.003922,0.003922
4,0.086802280,0.003922,0.003922,0.003922
4,0.087670300,0.000000,0.000000,0.000000
4,0.088547010,0.000000,0.000000,0.000000
4,0.089432480,0.003922,0.003922,0.003922
4,0.090326800,0.000000,0.000000,0.000000
4,0.091230060,0.000000,0.000000,0.000000
4,0.092142370,0.003922,0.003922,0.003922
4,0.093063790,0.000000,0.000000,0.000000
4,0.093994420,0.003922,0.003922,0.003922
4,0.094934370,0.000000,0.000000,0.000000
4,0.095883710,0.000000,0.000000,0.000000
4,0.096842550,0.000000,0.000000,0.000000
4,0.097810980,0.000000,0.000000,0.000000
4,0.098789090,0.000000,0.000000,0.000000
4,0.099776980,0.003922,0.003922,0.003922
4,0.100774700,0.003922,0.003922,0.003922
4,0.101782500,0.003922,0.003922,0.003922
4,0.102800300,0.000000,0.000000,0.000000
4,0.103828300,0.000000,0.000000,0.000000
4,0.104866600,0.003922,0.003922,0.003922
4,0.105915300,0.000000,0.000000,0.000000
4,0.106974400,0.000000,0.000000,0.000000
4,0.108044100,0.003922,0.003922,0.003922
4,0.109124600,0.000000,0.000000,0.000000
4,0.110215800,0.003922,0.003922,0.003922
4,0.111318000,0.000000,0.000000,0.000000
4,0.112431200,0.000000,0.000000,0.000000
4,0.113555500,0.000000,0.000000,0.000000
4,0.114691000,0.000000,0.000000,0.000000
4,0.115837900,0.000000,0.000000,0.000000
4,0.116996300,0.003922,0.003922,0.003922
4,0.118166300,0.003922,0.003922,0.003922
4,0.119347900,0.003922,0.003922,0.003922
4,0.120541400,0.000000,0.000000,0.000000
4,0.121746800,0.000000,0.000000,0.000000
4,0.122964300,0.003922,0.003922,0.003922
4,0.124193900,0.000000,0.000000,0.000000
4,0.125435900,0.000000,0.000000,0.000000
4,0.126690300,0.003922,0.003922,0.003922
4,0.127957200,0.000000,0.000000,0.000000
4,0.129236700,0.003922,0.003922,0.003922
4,0.130529100,0.000000,0.000000,0.000000
4,0.131834400,0.000000,0.000000,0.000000
4,0.133152700,0.000000,0.000000,0.000000
4,0.134484200,0.000000,0.000000,0.000000
4,0.135829100,0.000000,0.000000,0.000000
4,0.137187400,0.003922,0.003922,0.003922
4,0.138559300,0.003922,0.003922,0.003922
4,0.139944800,0.003922,0.003922,0.003922
4,0.141344300,0.000000,0.000000,0.000000
4,0.142757700,0.000000,0.000000,0.000000
4,0.144185300,0.003922,0.003922,0.003922
4,0.145627100,0.000000,0.000000,0.000000
4,0.147083400,0.000000,0.000000,0.000000
4,0.148554300,0.003922,0.003922,0.003922
4,0.150039800,0.000000,0.000000,0.000000
4,0.151540200,0.003922,0.003922,0.003922
4,0.153055600,0.000000,0.000000,0.000000
4,0.154586200,0.000000,0.000000,0.000000
4,0.156132000,0.000000,0.000000,0.000000
4,0.157693300,0.000000,0.000000,0.000000
4,0.159270300,0.000000,0.000000,0.000000
4,0.160863000,0.003922,0.003922,0.003922
4,0.162471600,0.003922,0.003922,0.003922
4,0.164096300,0.003922,0.003922,0.003922
4,0.165737300,0.000000,0.000000,0.000000
4,0.167394600,0.000000,0.000000,0.000000
4,0.169068600,0.003922,0.003922,0.003922
4,0.170759300,0.000000,0.000000,0.000000
4,0.172466800,0.000000,0.000000,0.000000
4,0.174191500,0.003922,0.003922,0.003922
4,0.175933400,0.000000,0.000000,0.000000
4,0.177692800,0.003922,0.003922,0.003922
4,0.179469700,0.000000,0.000000,0.000000
4,0.181264400,0.000000,0.000000,0.000000
4,0.183077000,0.000000,0.000000,0.000000
4,0.184907800,0.000000,0.000000,0.000000
4,0.186756800,0.000000,0.000000,0.000000
4,0.188624400,0.003922,0.003922,0.003922
4,0.190510700,0.003922,0.003922,0.003922
4,0.192415800,0.003922,0.003922,0.003922
4,0.194339900,0.000000,0.000000,0.000000
4,0.196283300,0.000000,0.000000,0.000000
4,0.198246100,0.003922,0.003922,0.003922
4,0.200228600,0.000000,0.000000,0.000000
4,0.202230900,0.000000,0.000000,0.000000
4,0.204253200,0.003922,0.003922,0.003922
4,0.206295700,0.000000,0.000000,0.000000
4,0.208358700,0.003922,0.003922,0.003922
4,0.210442300,0.000000,0.000000,0.000000
4,0.212546700,0.000000,0.000000,0.000000
4,0.214672200,0.000000,0.000000,0.000000
4,0.216818900,0.000000,0.000000,0.000000
4,0.218987100,0.000000,0.000000,0.000000
4,0.221177000,0.003922,0.003922,0.003922
4,0.223388700,0.003922,0.003922,0.003922
4,0.225622600,0.003922,0.003922,0.003922
4,0.227878800,0.000000,0.000000,0.000000
4,0.230157600,0.000000,0.000000,0.000000
4,0.232459200,0.003922,0.003922,0.003922
4,0.234783800,0.000000,0.000000,0.000000
4,0.237131600,0.000000,0.000000,0.000000
4,0.239502900,0.003922,0.003922,0.003922
4,0.241898000,0.000000,0.000000,0.000000
4,0.244317000,0.003922,0.003922,0.003922
4,0.246760100,0.000000,0.000000,0.000000
4,0.249227700,0.000000,0.000000,0.000000
4,0.251720000,0.000000,0.000000,0.000000
4,0.254237200,0.000000,0.000000,0.000000
4,0.256779600,0.000000,0.000000,0.000000
4,0.259347300,0.003922,0.003922,0.003922
4,0.261940800,0.003922,0.003922,0.003922
4,0.264560200,0.003922,0.003922,0.003922
4,0.267205800,0.000000,0.000000,0.000000
4,0.269877900,0.000000,0.000000,0.000000
4,0.272576700,0.003922,0.003922,0.003922
4,0.275302400,0.000000,0.000000,0.000000
4,0.278055400,0.000000,0.000000,0.000000
4,0.280836000,0.003922,0.003922,0.003922
4,0.283644300,0.000000,0.000000,0.000000
4,0.286480800,0.003922,0.003922,0.003922
4,0.289345600,0.000000,0.000000,0.000000
4,0.292239000,0.000000,0.000000,0.000000
4,0.295161400,0.000000,0.000000,0.000000
4,0.298113000,0.000000,0.000000,0.000000
4,0.301094200,0.000000,0.000000,0.000000
4,0.304105100,0.003922,0.003922,0.003922
4,0.307146200,0.003922,0.003922,0.003922
4,0.310217600,0.003922,0.003922,0.003922
4,0.313319800,0.000000,0.000000,0.000000
4,0.316453000,0.000000,0.000000,0.000000
4,0.319617500,0.003922,0.003922,0.003922
4,0.322813700,0.000000,0.000000,0.000000
4,0.326041800,0.000000,0.000000,0.000000
4,0.329302300,0.003922,0.003922,0.003922
4,0.332595300,0.000000,0.000000,0.000000
4,0.335921200,0.003922,0.003922,0.003922
4,0.339280400,0.000000,0.000000,0.000000
4,0.342673200,0.000000,0.000000,0.000000
4,0.346099900,0.000000,0.000000,0.000000
4,0.349560900,0.000000,0.000000,0.000000
4,0.353056600,0.000000,0.000000,0.000000
4,0.356587100,0.003922,0.003922,0.003922
4,0.360153000,0.003922,0.003922,0.003922
4,0.363754500,0.003922,0.003922,0.003922
4,0.367392100,0.000000,0.000000,0.000000
4,0.371066000,0.000000,0.000000,0.000000
4,0.374776600,0.003922,0.003922,0.003922
4,0.378524400,0.000000,0.000000,0.000000
4,0.382309600,0.000000,0.000000,0.000000
4,0.386132700,0.003922,0.003922,0.003922
4,0.389994100,0.000000,0.000000,0.000000
4,0.393894000,0.003922,0.003922,0.003922
4,0.397833000,0.000000,0.000000,0.000000
4,0.401811300,0.000000,0.000000,0.000000
4,0.405829400,0.000000,0.000000,0.000000
4,0.409887700,0.000000,0.000000,0.000000
4,0.413986500,0.000000,0.000000,0.000000
4,0.418126400,0.003922,0.003922,0.003922
4,0.422307700,0.003922,0.003922,0.003922
4,0.426530700,0.003922,0.003922,0.003922
4,0.430796100,0.000000,0.000000,0.000000
4,0.435104000,0.000000,0.000000,0.000000
4,0.439455100,0.003922,0.003922,0.003922
4,0.443849600,0.000000,0.000000,0.000000
4,0.448288100,0.000000,0.000000,0.000000
4,0.452771000,0.003922,0.003922,0.003922
4,0.457298700,0.000000,0.000000,0.000000
4,0.461871700,0.003922,0.003922,0.003922
4,0.466490400,0.000000,0.000000,0.000000
4,0.471155300,0.000000,0.000000,0.000000
4,0.475866800,0.000000,0.000000,0.000000
4,0.480625500,0.000000,0.000000,0.000000
4,0.485431700,0.000000,0.000000,0.000000
4,0.490286100,0.003922,0.003922,0.003922
4,0.495188900,0.003922,0.003922,0.003922
4,0.500140800,0.003922,0.003922,0.003922
4,0.505142200,0.000000,0.000000,0.000000
4,0.510193600,0.000000,0.000000,0.000000
4,0.515295600,0.003922,0.003922,0.003922
4,0.520448500,0.000000,0.000000,0.000000
4,0.525653000,0.000000,0.000000,0.000000
4,0.530909500,0.003922,0.003922,0.003922
4,0.536218600,0.000000,0.000000,0.000000
4,0.541580800,0.003922,0.003922,0.003922
4,0.546996600,0.000000,0.000000,0.000000
4,0.552466600,0.000000,0.000000,0.000000
4,0.557991200,0.000000,0.000000,0.000000
4,0.563571100,0.000000,0.000000,0.000000
4,0.569206800,0.000000,0.000000,0.000000
4,0.574898800,0.003922,0.003922,0.003922
4,0.580647800,0.003922,0.003922,0.003922
4,0.586454300,0.003922,0.003922,0.003922
4,0.592318800,0.000000,0.000000,0.000000
4,0.598242000,0.000000,0.000000,0.000000
4,0.604224400,0.003922,0.003922,0.003922
4,0.610266700,0.000000,0.000000,0.000000
4,0.616369400,0.000000,0.000000,0.000000
4,0.622533100,0.003922,0.003922,0.003922
4,0.628758400,0.000000,0.000000,0.000000
4,0.635046000,0.003922,0.003922,0.003922
4,0.641396500,0.000000,0.000000,0.000000
4,0.647810400,0.000000,0.000000,0.000000
4,0.654288500,0.000000,0.000000,0.000000
4,0.660831300,0.000000,0.000000,0.000000
4,0.667439600,0.000000,0.000000,0.000000
4,0.674114000,0.003922,0.003922,0.003922
4,0.680855200,0.003922,0.003922,0.003922
4,0.687663700,0.003922,0.003922,0.003922
4,0.694540300,0.000000,0.000000,0.000000
4,0.701485700,0.000000,0.000000,0.000000
4,0.708500600,0.003922,0.003922,0.003922
4,0.715585600,0.000000,0.000000,0.000000
4,0.722741400,0.000000,0.000000,0.000000
4,0.729968800,0.003922,0.003922,0.003922
4,0.737268500,0.000000,0.000000,0.000000
4,0.744641200,0.003922,0.003922,0.003922
4,0.752087600,0.000000,0.000000,0.000000
4,0.759608400,0.000000,0.000000,0.000000
4,0.767204500,0.000000,0.000000,0.000000
4,0.774876500,0.000000,0.000000,0.000000
4,0.782625300,0.000000,0.000000,0.000000
4,0.790451600,0.003922,0.003922,0.003922
4,0.798356100,0.003922,0.003922,0.003922
4,0.806339700,0.003922,0.003922,0.003922
4,0.814403100,0.000000,0.000000,0.000000
4,0.822547100,0.000000,0.000000,0.000000
4,0.830772500,0.003922,0.003922,0.003922
4,0.839080200,0.000000,0.000000,0.000000
4,0.847471000,0.000000,0.000000,0.000000
4,0.855945700,0.003922,0.003922,0.003922
4,0.864505200,0.000000,0.000000,0.000000
4,0.873150200,0.003922,0.003922,0.003922
4,0.881881700,0.000000,0.000000,0.000000
4,0.890700500,0.000000,0.000000,0.000000
4,0.899607500,0.000000,0.000000,0.000000
4,0.908603600,0.000000,0.000000,0.000000
4,0.917689600,0.000000,0.000000,0.000000
4,0.926866500,0.003922,0.003922,0.003922
4,0.936135200,0.003922,0.003922,0.003922
4,0.945496500,0.003922,0.003922,0.003922
4,0.954951500,0.000000,0.000000,0.000000
4,0.964501000,0.000000,0.000000,0.000000
4,0.974145900,0.003922,0.003922,0.003922
4,0.983887400,0.000000,0.000000,0.000000
4,0.993726300,0.000000,0.000000,0.000000
4,1.003664000,0.003922,0.003922,0.003922
4,1.013700000,0.000000,0.000000,0.000000
4,1.023837000,0.003922,0.003922,0.003922
4,1.034075000,0.000000,0.000000,0.000000
4,1.044416000,0.000000,0.000000,0.000000
4,1.054860000,0.000000,0.000000,0.000000
4,1.065409000,0.000000,0.000000,0.000000
4,1.076063000,0.000000,0.000000,0.000000
4,1.086824000,0.003922,0.003922,0.003922
4,1.097692000,0.003922,0.003922,0.003922
4,1.108669000,0.003922,0.003922,0.003922
4,1.119756000,0.000000,0.000000,0.000000
4,1.130953000,0.000000,0.000000,0.000000
4,1.142263000,0.003922,0.003922,0.003922
4,1.153685000,0.000000,0.000000,0.000000
4,1.165222000,0.000000,0.000000,0.000000
4,1.176874000,0.003922,0.003922,0.003922
4,1.188643000,0.000000,0.000000,0.000000
4,1.200529000,0.003922,0.003922,0.003922
4,1.212535000,0.000000,0.000000,0.000000
4,1.224660000,0.000000,0.000000,0.000000
4,1.236907000,0.000000,0.000000,0.000000
4,1.249276000,0.000000,0.000000,0.000000
4,1.261769000,0.000000,0.000000,0.000000
4,1.274386000,0.003922,0.003922,0.003922
4,1.287130000,0.003922,0.003922,0.003922
4,1.300001000,0.003922,0.003922,0.003922
4,1.313001000,0.000000,0.000000,0.000000
4,1.326131000,0.000000,0.000000,0.000000
4,1.339393000,0.003922,0.003922,0.003922
4,1.352787000,0.000000,0.000000,0.000000
4,1.366314000,0.000000,0.000000,0.000000
4,1.379978000,0.003922,0.003922,0.003922
4,1.393777000,0.000000,0.000000,0.000000
4,1.407715000,0.003922,0.003922,0.003922
4,1.421792000,0.000000,0.000000,0.000000
4,1.436010000,0.000000,0.000000,0.000000
4,1.450370000,0.000000,0.000000,0.000000
4,1.464874000,0.000000,0.000000,0.000000
4,1.479523000,0.000000,0.000000,0.000000
4,1.494318000,0.003922,0.003922,0.003922
4,1.509261000,0.003922,0.003922,0.003922
4,1.524354000,0.003922,0.003922,0.003922
4,1.539597000,0.000000,0.000000,0.000000
4,1.554993000,0.000000,0.000000,0.000000
4,1.570543000,0.003922,0.003922,0.003922
4,1.586248000,0.000000,0.000000,0.000000
4,1.602111000,0.000000,0.000000,0.000000
4,1.618132000,0.003922,0.003922,0.003922
4,1.634313000,0.000000,0.000000,0.000000
4,1.650656000,0.003922,0.003922,0.003922
4,1.667163000,0.000000,0.000000,0.000000
4,1.683835000,0.000000,0.000000,0.000000
4,1.700673000,0.000000,0.000000,0.000000
4,1.717680000,0.000000,0.000000,0.000000
4,1.734856000,0.000000,0.000000,0.000000
4,1.752205000,0.003922,0.003922,0.003922
4,1.769727000,0.003922,0.003922,0.003922
4,1.787424000,0.003922,0.003922,0.003922
4,1.805298000,0.000000,0.000000,0.000000
4,1.823351000,0.000000,0.000000,0.000000
4,1.841585000,0.003922,0.003922,0.003922
4,1.860001000,0.000000,0.000000,0.000000
4,1.878601000,0.000000,0.000000,0.000000
4,1.897387000,0.003922,0.003922,0.003922
4,1.916360000,0.000000,0.000000,0.000000
4,1.935524000,0.003922,0.003922,0.003922
4,1.954879000,0.000000,0.000000,0.000000
4,1.974428000,0.000000,0.000000,0.000000
4,1.994172000,0.000000,0.000000,0.000000
4,2.014114000,0.000000,0.000000,0.000000
4,2.034255000,0.000000,0.000000,0.000000
4,2.054598000,0.003922,0.003922,0.003922
4,2.075144000,0.003922,0.003922,0.003922
4,2.095895000,0.003922,0.003922,0.003922
4,2.116854000,0.000000,0.000000,0.000000
4,2.138023000,0.000000,0.000000,0.000000
4,2.159403000,0.003922,0.003922,0.003922
4,2.180997000,0.000000,0.000000,0.000000
4,2.202807000,0.000000,0.000000,0.000000
4,2.224835000,0.003922,0.003922,0.003922
4,2.247083000,0.000000,0.000000,0.000000
4,2.269554000,0.003922,0.003922,0.003922
4,2.292249000,0.000000,0.000000,0.000000
4,2.315172000,0.000000,0.000000,0.000000
4,2.338324000,0.000000,0.000000,0.000000
4,2.361707000,0.000000,0.000000,0.000000
4,2.385324000,0.000000,0.000000,0.000000
4,2.409177000,0.003922,0.003922,0.003922
4,2.433269000,0.003922,0.003922,0.003922
4,2.457602000,0.003922,0.003922,0.003922
4,2.482177000,0.000000,0.000000,0.000000
4,2.506999000,0.000000,0.000000,0.000000
4,2.532069000,0.003922,0.003922,0.003922
4,2.557390000,0.000000,0.000000,0.000000
4,2.582964000,0.000000,0.000000,0.000000
4,2.608793000,0.003922,0.003922,0.003922
4,2.634881000,0.000000,0.000000,0.000000
4,2.661230000,0.003922,0.003922,0.003922
4,2.687843000,0.000000,0.000000,0.000000
4,2.714721000,0.000000,0.000000,0.000000
4,2.741868000,0.000000,0.000000,0.000000
4,2.769287000,0.000000,0.000000,0.000000
4,2.796980000,0.000000,0.000000,0.000000
4,2.824950000,0.003922,0.003922,0.003922
4,2.853199000,0.003922,0.003922,0.003922
4,2.881731000,0.003922,0.003922,0.003922
4,2.910548000,0.000000,0.000000,0.000000
4,2.939654000,0.000000,0.000000,0.000000
4,2.969050000,0.003922,0.003922,0.003922
4,2.998741000,0.000000,0.000000,0.000000
4,3.028728000,0.000000,0.000000,0.000000
4,3.059015000,0.003922,0.003922,0.003922
4,3.089605000,0.000000,0.000000,0.000000
4,3.120501000,0.003922,0.003922,0.003922
4,3.151706000,0.000000,0.000000,0.000000
4,3.183223000,0.000000,0.000000,0.000000
4,3.215055000,0.000000,0.000000,0.000000
4,3.247206000,0.000000,0.000000,0.000000
4,3.279678000,0.000000,0.000000,0.000000
